1758630985.99768,455,41,187,-37.4,pid_1m,3.199814796447754,-16,112,39
1758630986.080882,469,56,222,-72.5,pid_1m,3.283340930938721,-31,77,40
1758630986.161835,485,67,246,-96.40000000000001,pid_1m,3.364121913909912,-42,53,41
1758630986.240478,504,42,179,-29.2,pid_1m,3.443089962005615,-17,120,42
1758630986.327066,524,10,109,40.5,pid_1m,3.529462814331055,15,190,43
1758630986.409559,538,8,119,30.7,pid_1m,3.611761808395386,17,180,44
1758630986.497571,547,8,119,30.3,pid_1m,3.699718952178955,17,180,45
1758630986.575544,557,7,116,33.3,pid_1m,3.777861833572388,18,183,46
1758630986.652678,566,7,116,33.5,pid_1m,3.855258941650391,18,183,47
1758630986.732911,575,9,119,30.5,pid_1m,3.935509920120239,16,180,48
1758630986.814212,584,15,130,19.1,pid_1m,4.016735792160034,10,169,49
1758630986.90004,595,23,144,5.4,pid_1m,4.102646827697754,2,155,50
1758630986.979591,606,32,159,-9.6,pid_1m,4.18139386177063,-7,140,51
1758630987.062395,618,40,174,-24.9,pid_1m,4.264700889587402,-15,125,52
1758630987.14997,632,38,168,-18.7,pid_1m,4.352504014968872,-13,131,53
1758630987.228957,646,30,151,-1.899999999999999,pid_1m,4.431563854217529,-5,148,54
1758630987.319766,661,26,147,2.3,pid_1m,4.521903991699219,-1,152,55
1758630987.407685,674,24,146,3.6,pid_1m,4.609607934951782,1,153,56
1758630987.496565,687,25,151,-1.7,pid_1m,4.698972940444946,0,148,57
1758630987.576869,699,26,155,-5.4,pid_1m,4.779059886932373,-1,144,58
1758630987.655575,711,27,158,-8.600000000000001,pid_1m,4.857858896255493,-2,141,59
1758630987.736018,724,25,153,-3.3,pid_1m,4.938625812530518,0,146,60
1758630987.817072,736,22,145,4.199999999999999,pid_1m,5.019652843475342,3,154,61
1758630987.900265,749,20,140,9.699999999999999,pid_1m,5.102874994277954,5,159,62
1758630987.978411,760,20,139,10.5,pid_1m,5.179543972015381,5,160,63
